SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
2026-01-02 04:55:00+11:00,1,TAS1,59,65.02,0,0,"""2026/01/02 04:50:06""",65.02,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 04:55:00+11:00,1,VIC1,59,22.05,0,0,"""2026/01/02 04:50:06""",22.05,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.1,0.1,0.15,0.15,0.04,0.04,0.3,0.3,0.25,0.25,0.02,0.02,FIRM
2026-01-02 05:00:00+11:00,1,NSW1,60,56.98,0,0,"""2026/01/02 04:55:06""",56.98,0.15,0.15,0.1,0.1,0.09,0.09,0.3,0.3,0.1,0.1,0.15,0.15,0.09,0.09,1.2,1.2,0.25,0.25,0.01,0.01,FIRM
2026-01-02 05:00:00+11:00,1,QLD1,60,57.03,0,0,"""2026/01/02 04:55:06""",57.03,0.15,0.15,0.1,0.1,0.09,0.09,0.3,0.3,0.1,0.1,0.15,0.15,0.09,0.09,1.2,1.2,0.25,0.25,0.01,0.01,FIRM
2026-01-02 05:00:00+11:00,1,SA1,60,41.09,0,0,"""2026/01/02 04:55:06""",41.09,0.15,0.15,0.1,0.1,0.09,0.09,0.3,0.3,0.1,0.1,0.15,0.15,0.09,0.09,1.2,1.2,0.25,0.25,0.01,0.01,FIRM
2026-01-02 05:00:00+11:00,1,TAS1,60,65.02,0,0,"""2026/01/02 04:55:06""",65.02,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:00:00+11:00,1,VIC1,60,35.87,0,0,"""2026/01/02 04:55:06""",35.87,0.15,0.15,0.1,0.1,0.09,0.09,0.3,0.3,0.1,0.1,0.15,0.15,0.09,0.09,1.2,1.2,0.25,0.25,0.01,0.01,FIRM
2026-01-02 05:05:00+11:00,1,NSW1,61,54.38,0,0,"""2026/01/02 05:00:06""",54.38,0.15,0.15,0.1,0.1,0.1,0.1,0.31,0.31,0.15,0.15,0.28,0.28,0.09,0.09,3.4,3.4,0.3,0.3,0.04,0.04,FIRM
2026-01-02 05:05:00+11:00,1,QLD1,61,54.73,0,0,"""2026/01/02 05:00:06""",54.73,0.15,0.15,0.1,0.1,0.1,0.1,0.31,0.31,0.15,0.15,0.28,0.28,0.09,0.09,3.4,3.4,0.3,0.3,0.04,0.04,FIRM
2026-01-02 05:05:00+11:00,1,SA1,61,31.28,0,0,"""2026/01/02 05:00:06""",31.28,0.15,0.15,0.1,0.1,0.1,0.1,0.31,0.31,0.15,0.15,0.28,0.28,0.09,0.09,3.4,3.4,0.3,0.3,0.04,0.04,FIRM
2026-01-02 05:05:00+11:00,1,TAS1,61,65.02,0,0,"""2026/01/02 05:00:06""",65.02,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:05:00+11:00,1,VIC1,61,22.05,0,0,"""2026/01/02 05:00:06""",22.05,0.15,0.15,0.1,0.1,0.1,0.1,0.31,0.31,0.15,0.15,0.28,0.28,0.09,0.09,3.4,3.4,0.3,0.3,0.04,0.04,FIRM
2026-01-02 05:10:00+11:00,1,NSW1,62,56.94,0,0,"""2026/01/02 05:05:06""",56.94,0.29,0.29,0.1,0.1,0.1,0.1,0.31,0.31,0.1,0.1,0.1,0.1,0.03,0.03,1.12,1.12,0.38,0.38,0.0,0.0,FIRM
2026-01-02 05:10:00+11:00,1,QLD1,62,56.28,0,0,"""2026/01/02 05:05:06""",56.28,0.29,0.29,0.1,0.1,0.1,0.1,0.31,0.31,0.1,0.1,0.1,0.1,0.03,0.03,1.12,1.12,0.38,0.38,0.0,0.0,FIRM
2026-01-02 05:10:00+11:00,1,SA1,62,31.31,0,0,"""2026/01/02 05:05:06""",31.31,0.29,0.29,0.1,0.1,0.1,0.1,0.31,0.31,0.1,0.1,0.1,0.1,0.03,0.03,1.12,1.12,0.38,0.38,0.0,0.0,FIRM
2026-01-02 05:10:00+11:00,1,TAS1,62,51.12,0,0,"""2026/01/02 05:05:06""",51.12,0.38,0.38,0.38,0.38,0.38,0.38,3.4,3.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:10:00+11:00,1,VIC1,62,21.17,0,0,"""2026/01/02 05:05:06""",21.17,0.29,0.29,0.1,0.1,0.1,0.1,0.31,0.31,0.1,0.1,0.1,0.1,0.03,0.03,1.12,1.12,0.38,0.38,0.0,0.0,FIRM
2026-01-02 05:15:00+11:00,1,NSW1,63,57.06,0,0,"""2026/01/02 05:10:07""",57.06,0.2,0.2,0.1,0.1,0.1,0.1,0.91,0.91,0.1,0.1,0.28,0.28,0.09,0.09,3.65,3.65,0.25,0.25,0.04,0.04,FIRM
2026-01-02 05:15:00+11:00,1,QLD1,63,56.78,0,0,"""2026/01/02 05:10:07""",56.78,0.2,0.2,0.1,0.1,0.1,0.1,0.91,0.91,0.1,0.1,0.28,0.28,0.09,0.09,3.65,3.65,0.25,0.25,0.04,0.04,FIRM
2026-01-02 05:15:00+11:00,1,SA1,63,32.04,0,0,"""2026/01/02 05:10:07""",32.04,0.2,0.2,0.1,0.1,0.1,0.1,0.91,0.91,0.1,0.1,0.28,0.28,0.09,0.09,3.65,3.65,0.25,0.25,0.04,0.04,FIRM
2026-01-02 05:15:00+11:00,1,TAS1,63,52.12,0,0,"""2026/01/02 05:10:07""",52.12,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:15:00+11:00,1,VIC1,63,22.05,0,0,"""2026/01/02 05:10:07""",22.05,0.2,0.2,0.1,0.1,0.1,0.1,0.91,0.91,0.1,0.1,0.28,0.28,0.09,0.09,3.65,3.65,0.25,0.25,0.04,0.04,FIRM
2026-01-02 05:20:00+11:00,1,NSW1,64,56.94,0,0,"""2026/01/02 05:15:07""",56.94,0.36,0.36,0.15,0.15,0.1,0.1,0.31,0.31,0.1,0.1,0.15,0.15,0.09,0.09,0.5,0.5,0.79,0.79,0.01,0.01,FIRM
2026-01-02 05:20:00+11:00,1,QLD1,64,56.3,0,0,"""2026/01/02 05:15:07""",56.3,0.36,0.36,0.15,0.15,0.1,0.1,0.31,0.31,0.1,0.1,0.15,0.15,0.09,0.09,0.5,0.5,0.79,0.79,0.01,0.01,FIRM
2026-01-02 05:20:00+11:00,1,SA1,64,32.03,0,0,"""2026/01/02 05:15:07""",32.03,0.36,0.36,0.15,0.15,0.1,0.1,0.31,0.31,0.1,0.1,0.15,0.15,0.09,0.09,0.5,0.5,0.79,0.79,0.01,0.01,FIRM
2026-01-02 05:20:00+11:00,1,TAS1,64,65.02,0,0,"""2026/01/02 05:15:07""",65.02,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:20:00+11:00,1,VIC1,64,22.05,0,0,"""2026/01/02 05:15:07""",22.05,0.36,0.36,0.15,0.15,0.1,0.1,0.31,0.31,0.1,0.1,0.15,0.15,0.09,0.09,0.5,0.5,0.79,0.79,0.01,0.01,FIRM
2026-01-02 05:25:00+11:00,1,NSW1,65,56.94,0,0,"""2026/01/02 05:20:08""",56.94,0.3,0.3,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.28,0.28,0.09,0.09,0.5,0.5,0.5,0.5,0.01,0.01,FIRM
2026-01-02 05:25:00+11:00,1,QLD1,65,56.96,0,0,"""2026/01/02 05:20:08""",56.96,0.3,0.3,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.28,0.28,0.09,0.09,0.5,0.5,0.5,0.5,0.01,0.01,FIRM
2026-01-02 05:25:00+11:00,1,SA1,65,31.96,0,0,"""2026/01/02 05:20:08""",31.96,0.3,0.3,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.28,0.28,0.09,0.09,0.5,0.5,0.5,0.5,0.01,0.01,FIRM
2026-01-02 05:25:00+11:00,1,TAS1,65,65.02,0,0,"""2026/01/02 05:20:08""",65.02,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:25:00+11:00,1,VIC1,65,22.05,0,0,"""2026/01/02 05:20:08""",22.05,0.3,0.3,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.28,0.28,0.09,0.09,0.5,0.5,0.5,0.5,0.01,0.01,FIRM
2026-01-02 05:30:00+11:00,1,NSW1,66,56.94,0,0,"""2026/01/02 05:25:08""",56.94,0.36,0.36,0.15,0.15,0.1,0.1,0.3,0.3,0.1,0.1,0.13,0.13,0.03,0.03,0.03,0.03,0.79,0.79,0.0,0.0,FIRM
2026-01-02 05:30:00+11:00,1,QLD1,66,56.94,0,0,"""2026/01/02 05:25:08""",56.94,0.36,0.36,0.15,0.15,0.1,0.1,0.3,0.3,0.1,0.1,0.13,0.13,0.03,0.03,0.03,0.03,0.79,0.79,0.0,0.0,FIRM
2026-01-02 05:30:00+11:00,1,SA1,66,37.5,0,0,"""2026/01/02 05:25:08""",37.5,0.36,0.36,0.15,0.15,0.1,0.1,0.3,0.3,0.1,0.1,0.13,0.13,0.03,0.03,0.03,0.03,0.79,0.79,0.0,0.0,FIRM
2026-01-02 05:30:00+11:00,1,TAS1,66,52.12,0,0,"""2026/01/02 05:25:08""",52.12,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:30:00+11:00,1,VIC1,66,29.67,0,0,"""2026/01/02 05:25:08""",29.67,0.36,0.36,0.15,0.15,0.1,0.1,0.3,0.3,0.1,0.1,0.13,0.13,0.03,0.03,0.03,0.03,0.79,0.79,0.0,0.0,FIRM
2026-01-02 05:35:00+11:00,1,NSW1,67,56.98,0,0,"""2026/01/02 05:30:08""",56.98,0.35,0.35,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.28,0.28,0.01,0.01,0.01,0.01,0.79,0.79,0.04,0.04,FIRM
2026-01-02 05:35:00+11:00,1,QLD1,67,59.46,0,0,"""2026/01/02 05:30:08""",59.46,0.35,0.35,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.28,0.28,0.01,0.01,0.01,0.01,0.79,0.79,0.04,0.04,FIRM
2026-01-02 05:35:00+11:00,1,SA1,67,34.65,0,0,"""2026/01/02 05:30:08""",34.65,0.35,0.35,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.28,0.28,0.01,0.01,0.01,0.01,0.79,0.79,0.04,0.04,FIRM
2026-01-02 05:35:00+11:00,1,TAS1,67,65.02,0,0,"""2026/01/02 05:30:08""",65.02,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:35:00+11:00,1,VIC1,67,25.66,0,0,"""2026/01/02 05:30:08""",25.66,0.35,0.35,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.28,0.28,0.01,0.01,0.01,0.01,0.79,0.79,0.04,0.04,FIRM
2026-01-02 05:40:00+11:00,1,NSW1,68,56.94,0,0,"""2026/01/02 05:35:08""",56.94,0.35,0.35,0.15,0.15,0.1,0.1,0.3,0.3,0.1,0.1,0.15,0.15,0.09,0.09,0.5,0.5,0.5,0.5,0.0,0.0,FIRM
2026-01-02 05:40:00+11:00,1,QLD1,68,58.67,0,0,"""2026/01/02 05:35:08""",58.67,0.35,0.35,0.15,0.15,0.1,0.1,0.3,0.3,0.1,0.1,0.15,0.15,0.09,0.09,0.5,0.5,0.5,0.5,0.0,0.0,FIRM
2026-01-02 05:40:00+11:00,1,SA1,68,37.11,0,0,"""2026/01/02 05:35:08""",37.11,0.35,0.35,0.15,0.15,0.1,0.1,0.3,0.3,0.1,0.1,0.15,0.15,0.09,0.09,0.5,0.5,0.5,0.5,0.0,0.0,FIRM
2026-01-02 05:40:00+11:00,1,TAS1,68,65.02,0,0,"""2026/01/02 05:35:08""",65.02,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:40:00+11:00,1,VIC1,68,29.67,0,0,"""2026/01/02 05:35:08""",29.67,0.35,0.35,0.15,0.15,0.1,0.1,0.3,0.3,0.1,0.1,0.15,0.15,0.09,0.09,0.5,0.5,0.5,0.5,0.0,0.0,FIRM
2026-01-02 05:45:00+11:00,1,NSW1,69,52.46,0,0,"""2026/01/02 05:40:08""",52.46,0.38,0.38,0.23,0.23,0.1,0.1,0.99,0.99,0.1,0.1,0.28,0.28,0.09,0.09,3.5,3.5,0.94,0.94,0.04,0.04,FIRM
2026-01-02 05:45:00+11:00,1,QLD1,69,54.73,0,0,"""2026/01/02 05:40:08""",54.73,0.38,0.38,0.23,0.23,0.1,0.1,0.99,0.99,0.1,0.1,0.28,0.28,0.09,0.09,3.5,3.5,0.94,0.94,0.04,0.04,FIRM
2026-01-02 05:45:00+11:00,1,SA1,69,22.86,0,0,"""2026/01/02 05:40:08""",22.86,0.38,0.38,0.23,0.23,0.1,0.1,0.99,0.99,0.1,0.1,0.28,0.28,0.09,0.09,3.5,3.5,0.94,0.94,0.04,0.04,FIRM
2026-01-02 05:45:00+11:00,1,TAS1,69,61.31,0,0,"""2026/01/02 05:40:08""",61.31,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:45:00+11:00,1,VIC1,69,8.69,0,0,"""2026/01/02 05:40:08""",8.69,0.38,0.38,0.23,0.23,0.1,0.1,0.99,0.99,0.1,0.1,0.28,0.28,0.09,0.09,3.5,3.5,0.94,0.94,0.04,0.04,FIRM
2026-01-02 05:50:00+11:00,1,NSW1,70,49.37,0,0,"""2026/01/02 05:45:08""",49.37,0.38,0.38,0.2,0.2,0.1,0.1,0.99,0.99,0.1,0.1,0.15,0.15,0.04,0.04,0.2,0.2,0.99,0.99,0.01,0.01,FIRM
2026-01-02 05:50:00+11:00,1,QLD1,70,52.18,0,0,"""2026/01/02 05:45:08""",52.18,0.38,0.38,0.2,0.2,0.1,0.1,0.99,0.99,0.1,0.1,0.15,0.15,0.04,0.04,0.2,0.2,0.99,0.99,0.01,0.01,FIRM
2026-01-02 05:50:00+11:00,1,SA1,70,31.31,0,0,"""2026/01/02 05:45:08""",31.31,0.38,0.38,0.2,0.2,0.1,0.1,0.99,0.99,0.1,0.1,0.15,0.15,0.04,0.04,0.2,0.2,0.99,0.99,0.01,0.01,FIRM
2026-01-02 05:50:00+11:00,1,TAS1,70,65.02,0,0,"""2026/01/02 05:45:08""",65.02,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:50:00+11:00,1,VIC1,70,23.04,0,0,"""2026/01/02 05:45:08""",23.04,0.38,0.38,0.2,0.2,0.1,0.1,0.99,0.99,0.1,0.1,0.15,0.15,0.04,0.04,0.2,0.2,0.99,0.99,0.01,0.01,FIRM
2026-01-02 05:55:00+11:00,1,NSW1,71,35.0,0,0,"""2026/01/02 05:50:09""",35.0,0.36,0.36,0.15,0.15,0.1,0.1,0.99,0.99,0.1,0.1,0.1,0.1,0.03,0.03,0.25,0.25,0.5,0.5,0.0,0.0,FIRM
2026-01-02 05:55:00+11:00,1,QLD1,71,36.25,0,0,"""2026/01/02 05:50:09""",36.25,0.36,0.36,0.15,0.15,0.1,0.1,0.99,0.99,0.1,0.1,0.1,0.1,0.03,0.03,0.25,0.25,0.5,0.5,0.0,0.0,FIRM
2026-01-02 05:55:00+11:00,1,SA1,71,20.06,0,0,"""2026/01/02 05:50:09""",20.06,0.36,0.36,0.15,0.15,0.1,0.1,0.99,0.99,0.1,0.1,0.1,0.1,0.03,0.03,0.25,0.25,0.5,0.5,0.0,0.0,FIRM
2026-01-02 05:55:00+11:00,1,TAS1,71,58.68,0,0,"""2026/01/02 05:50:09""",58.68,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 05:55:00+11:00,1,VIC1,71,12.71,0,0,"""2026/01/02 05:50:09""",12.71,0.36,0.36,0.15,0.15,0.1,0.1,0.99,0.99,0.1,0.1,0.1,0.1,0.03,0.03,0.25,0.25,0.5,0.5,0.0,0.0,FIRM
2026-01-02 06:00:00+11:00,1,NSW1,72,14.83,0,0,"""2026/01/02 05:55:09""",14.83,0.29,0.29,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.02,0.02,FIRM
2026-01-02 06:00:00+11:00,1,QLD1,72,15.54,0,0,"""2026/01/02 05:55:09""",15.54,0.29,0.29,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.02,0.02,FIRM
2026-01-02 06:00:00+11:00,1,SA1,72,12.97,0,0,"""2026/01/02 05:55:09""",12.97,0.29,0.29,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.02,0.02,FIRM
2026-01-02 06:00:00+11:00,1,TAS1,72,52.66,0,0,"""2026/01/02 05:55:09""",52.66,0.38,0.38,0.38,0.38,0.38,0.38,4.4,4.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 06:00:00+11:00,1,VIC1,72,12.71,0,0,"""2026/01/02 05:55:09""",12.71,0.29,0.29,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.02,0.02,FIRM
2026-01-02 06:05:00+11:00,1,NSW1,73,34.75,0,0,"""2026/01/02 06:00:10""",34.75,0.29,0.29,0.1,0.1,0.09,0.09,0.31,0.31,0.1,0.1,0.15,0.15,0.09,0.09,0.3,0.3,0.25,0.25,0.02,0.02,FIRM
2026-01-02 06:05:00+11:00,1,QLD1,73,36.25,0,0,"""2026/01/02 06:00:10""",36.25,0.29,0.29,0.1,0.1,0.09,0.09,0.31,0.31,0.1,0.1,0.15,0.15,0.09,0.09,0.3,0.3,0.25,0.25,0.02,0.02,FIRM
2026-01-02 06:05:00+11:00,1,SA1,73,11.25,0,0,"""2026/01/02 06:00:10""",11.25,0.29,0.29,0.1,0.1,0.09,0.09,0.31,0.31,0.1,0.1,0.15,0.15,0.09,0.09,0.3,0.3,0.25,0.25,0.02,0.02,FIRM
2026-01-02 06:05:00+11:00,1,TAS1,73,51.12,0,0,"""2026/01/02 06:00:10""",51.12,0.38,0.38,0.38,0.38,0.38,0.38,3.4,3.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 06:05:00+11:00,1,VIC1,73,11.13,0,0,"""2026/01/02 06:00:10""",11.13,0.29,0.29,0.1,0.1,0.09,0.09,0.31,0.31,0.1,0.1,0.15,0.15,0.09,0.09,0.3,0.3,0.25,0.25,0.02,0.02,FIRM
2026-01-02 06:10:00+11:00,1,NSW1,74,36.2,0,0,"""2026/01/02 06:05:10""",36.2,0.29,0.29,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.15,0.15,0.05,0.05,0.05,0.05,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:10:00+11:00,1,QLD1,74,36.52,0,0,"""2026/01/02 06:05:10""",36.52,0.29,0.29,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.15,0.15,0.05,0.05,0.05,0.05,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:10:00+11:00,1,SA1,74,4.02,0,0,"""2026/01/02 06:05:10""",4.02,0.29,0.29,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.15,0.15,0.05,0.05,0.05,0.05,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:10:00+11:00,1,TAS1,74,50.14,0,0,"""2026/01/02 06:05:10""",50.14,0.38,0.38,0.38,0.38,0.38,0.38,3.4,3.4,0.38,0.38,0.38,0.38,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 06:10:00+11:00,1,VIC1,74,4.03,0,0,"""2026/01/02 06:05:10""",4.03,0.29,0.29,0.15,0.15,0.09,0.09,0.31,0.31,0.1,0.1,0.15,0.15,0.05,0.05,0.05,0.05,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:15:00+11:00,1,NSW1,75,0.71,0,0,"""2026/01/02 06:10:09""",0.71,0.29,0.29,0.15,0.15,0.09,0.09,0.3,0.3,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:15:00+11:00,1,QLD1,75,0.72,0,0,"""2026/01/02 06:10:09""",0.72,0.29,0.29,0.15,0.15,0.09,0.09,0.3,0.3,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:15:00+11:00,1,SA1,75,0.37,0,0,"""2026/01/02 06:10:09""",0.37,0.29,0.29,0.15,0.15,0.09,0.09,0.3,0.3,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:15:00+11:00,1,TAS1,75,50.16,0,0,"""2026/01/02 06:10:09""",50.16,0.38,0.38,0.38,0.38,0.0,0.0,2.42,2.42,0.38,0.38,0.38,0.38,0.09,0.09,1.69,1.69,0.0,0.0,0.01,0.01,FIRM
2026-01-02 06:15:00+11:00,1,VIC1,75,0.36,0,0,"""2026/01/02 06:10:09""",0.36,0.29,0.29,0.15,0.15,0.09,0.09,0.3,0.3,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:20:00+11:00,1,NSW1,76,34.15,0,0,"""2026/01/02 06:15:10""",34.15,0.29,0.29,0.1,0.1,0.09,0.09,1.0,1.0,0.01,0.01,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:20:00+11:00,1,QLD1,76,35.0,0,0,"""2026/01/02 06:15:10""",35.0,0.29,0.29,0.1,0.1,0.09,0.09,1.0,1.0,0.01,0.01,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:20:00+11:00,1,SA1,76,0.0,0,0,"""2026/01/02 06:15:10""",0.0,0.29,0.29,0.1,0.1,0.09,0.09,1.0,1.0,0.01,0.01,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:20:00+11:00,1,TAS1,76,50.16,0,0,"""2026/01/02 06:15:10""",50.16,0.38,0.38,0.38,0.38,0.0,0.0,2.42,2.42,0.38,0.38,0.38,0.38,0.03,0.03,1.69,1.69,0.0,0.0,0.01,0.01,FIRM
2026-01-02 06:20:00+11:00,1,VIC1,76,0.0,0,0,"""2026/01/02 06:15:10""",0.0,0.29,0.29,0.1,0.1,0.09,0.09,1.0,1.0,0.01,0.01,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:25:00+11:00,1,NSW1,77,36.2,0,0,"""2026/01/02 06:20:10""",36.2,0.25,0.25,0.1,0.1,0.09,0.09,0.31,0.31,0.03,0.03,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:25:00+11:00,1,QLD1,77,38.24,0,0,"""2026/01/02 06:20:10""",38.24,0.25,0.25,0.1,0.1,0.09,0.09,0.31,0.31,0.03,0.03,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:25:00+11:00,1,SA1,77,-2.7,0,0,"""2026/01/02 06:20:10""",-2.7,0.25,0.25,0.1,0.1,0.09,0.09,0.31,0.31,0.03,0.03,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:25:00+11:00,1,TAS1,77,50.16,0,0,"""2026/01/02 06:20:10""",50.16,0.38,0.38,0.38,0.38,0.0,0.0,2.42,2.42,0.38,0.38,0.38,0.38,0.03,0.03,1.69,1.69,0.0,0.0,0.01,0.01,FIRM
2026-01-02 06:25:00+11:00,1,VIC1,77,-2.7,0,0,"""2026/01/02 06:20:10""",-2.7,0.25,0.25,0.1,0.1,0.09,0.09,0.31,0.31,0.03,0.03,0.1,0.1,0.03,0.03,0.03,0.03,0.25,0.25,0.01,0.01,FIRM
2026-01-02 06:30:00+11:00,1,NSW1,78,35.0,0,0,"""2026/01/02 06:25:11""",35.0,0.2,0.2,0.1,0.1,0.09,0.09,0.3,0.3,0.01,0.01,0.1,0.1,0.03,0.03,1.0,1.0,0.25,0.25,0.0,0.0,FIRM
2026-01-02 06:30:00+11:00,1,QLD1,78,36.25,0,0,"""2026/01/02 06:25:11""",36.25,0.2,0.2,0.1,0.1,0.09,0.09,0.3,0.3,0.01,0.01,0.1,0.1,0.03,0.03,1.0,1.0,0.25,0.25,0.0,0.0,FIRM
2026-01-02 06:30:00+11:00,1,SA1,78,-5.62,0,0,"""2026/01/02 06:25:11""",-5.62,0.2,0.2,0.1,0.1,0.09,0.09,0.3,0.3,0.01,0.01,0.1,0.1,0.03,0.03,1.0,1.0,0.25,0.25,0.0,0.0,FIRM
2026-01-02 06:30:00+11:00,1,TAS1,78,50.16,0,0,"""2026/01/02 06:25:11""",50.16,0.38,0.38,0.38,0.38,0.0,0.0,2.42,2.42,0.38,0.38,0.38,0.38,0.03,0.03,1.69,1.69,0.0,0.0,0.0,0.0,FIRM
2026-01-02 06:30:00+11:00,1,VIC1,78,-5.73,0,0,"""2026/01/02 06:25:11""",-5.73,0.2,0.2,0.1,0.1,0.09,0.09,0.3,0.3,0.01,0.01,0.1,0.1,0.03,0.03,1.0,1.0,0.25,0.25,0.0,0.0,FIRM
2026-01-02 06:35:00+11:00,1,NSW1,79,57.3,0,0,"""2026/01/02 06:30:10""",57.3,0.1,0.1,0.1,0.1,0.09,0.09,0.3,0.3,0.01,0.01,0.1,0.1,0.03,0.03,0.03,0.03,0.1,0.1,0.0,0.0,FIRM
